,clust,Customer ID,Avg Monthly Long Distance Charges,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check
6186,1,3948-FVVRP,44.46,54.8,452.8,0.0,0,400.14,852.94,1,0,0,0,0,0,1,0,0,1,0
6187,3,0983-TATYJ,48.09,51.45,1758.9,0.0,0,1586.97,3345.87,1,0,0,0,0,0,0,1,0,1,0
6188,2,1813-JYWTO,6.23,80.45,5737.6,0.0,130,448.56000000000006,6316.160000000001,1,0,0,0,0,0,1,0,1,0,0
6189,2,6719-OXYBR,27.3,85.3,1219.85,0.0,0,409.5,1629.35,1,0,0,0,0,0,1,0,1,0,0
6190,2,6476-YHMGA,39.77,76.5,1155.6,0.0,0,596.5500000000001,1752.15,1,0,0,0,0,0,1,0,1,0,0
6191,0,0168-XZKBB,7.84,86.85,1564.4,0.0,0,148.96,1713.3600000000001,1,0,0,0,0,0,0,1,1,0,0
6192,1,3785-NRHYR,16.91,19.65,19.65,0.0,0,16.91,36.56,1,0,0,0,0,0,1,0,0,1,0
6193,2,4537-DKTAL,41.9,45.55,84.4,0.0,10,83.8,178.2,0,0,0,0,0,1,1,0,1,0,0
6194,1,5602-BVFMK,41.78,19.3,228.75,0.0,0,501.36,730.11,1,0,0,0,0,0,1,0,0,1,0
6195,0,6297-NOOPG,28.54,110.5,7752.05,0.0,0,1997.8,9749.85,1,0,0,0,0,0,0,1,1,0,0
6196,0,8204-TIFGJ,16.26,20.3,470.6,0.0,0,373.98,844.58,1,0,0,0,0,0,0,1,1,0,0
6197,0,8903-XEBGX,43.93,55.3,108.65,0.0,0,87.86,196.51,0,0,0,0,0,1,0,1,1,0,0
6198,3,1089-XZWHH,46.3,19.7,494.05,0.0,0,1111.1999999999998,1605.2499999999998,1,0,0,0,0,0,0,1,0,1,0
6199,3,2325-WINES,14.21,104.05,3416.85,0.0,0,454.72,3871.5699999999997,1,0,0,0,0,0,0,1,0,1,0
6200,2,6064-ZATLR,10.55,52.85,1498.65,0.0,0,284.85,1783.5,1,0,0,0,0,0,1,0,1,0,0
6201,2,7824-PANSQ,44.67,80.65,4807.35,0.0,0,2590.86,7398.210000000001,1,0,0,0,0,0,1,0,1,0,0
6202,3,9648-BCHKM,43.69,24.65,471.35,0.0,0,786.42,1257.77,1,0,0,0,0,0,0,1,0,1,0
6203,0,2888-ADFAO,3.95,21.3,1041.8,0.0,0,185.65,1227.45,1,0,0,0,0,0,0,1,1,0,0
6204,0,8707-HOEDG,5.51,110.2,7689.8,0.0,150,385.7,8225.5,1,0,0,0,0,0,0,1,1,0,0
6205,1,4072-IPYLT,19.73,51.05,1815.0,0.0,0,710.28,2525.2799999999997,1,0,0,0,0,0,1,0,0,1,0
6206,3,7167-PCEYD,4.72,19.8,1311.3,0.0,0,316.24,1627.54,1,0,0,0,0,0,0,1,0,1,0
6207,3,4936-YPJNK,23.84,19.9,199.45,0.0,0,238.4,437.85,1,0,0,0,0,0,0,1,0,1,0
6208,2,4817-KEQSP,16.84,19.85,1326.35,0.0,0,1195.64,2521.99,1,0,0,0,0,0,1,0,1,0,0
6209,3,6408-WHTEF,2.75,89.4,6376.55,0.0,0,198.0,6574.55,1,0,0,0,0,0,0,1,0,1,0
6210,1,9251-AWQGT,9.77,20.0,935.9,0.0,0,468.96,1404.86,1,0,0,0,0,0,1,0,0,1,0
6211,1,8749-CLJXC,13.51,20.05,20.05,0.0,0,13.51,33.56,1,0,0,0,0,0,1,0,0,1,0
6212,2,7989-VCQOH,10.29,83.25,1611.15,0.0,0,185.21999999999997,1796.3700000000001,1,0,0,0,0,0,1,0,1,0,0
6213,1,8882-TLVRW,0.0,39.1,2779.5,0.0,0,0.0,2779.5,1,0,0,0,0,0,1,0,0,1,0
6214,3,3580-GICBM,34.84,24.2,1445.2,0.0,0,2125.2400000000002,3570.4400000000005,1,0,0,0,0,0,0,1,0,1,0
6215,3,9730-DRTMJ,15.41,72.8,2333.05,0.0,0,493.12,2826.17,1,0,0,0,0,0,0,1,0,1,0
6216,3,4686-UXDML,24.86,99.85,1992.55,0.0,0,522.06,2514.6099999999997,1,0,0,0,0,0,0,1,0,1,0
6217,1,0932-YIXYU,8.85,20.25,1029.8,0.0,0,415.95,1445.75,1,0,0,0,0,0,1,0,0,1,0
6218,0,7480-SPLEF,11.6,26.0,1796.55,0.0,0,800.4,2596.95,1,0,0,0,0,0,0,1,1,0,0
6219,3,7636-XUHWW,3.82,19.9,33.7,0.0,0,7.64,41.34,0,0,0,0,0,1,0,1,0,1,0
6220,2,1431-CYWMH,46.45,19.05,454.05,0.0,0,1021.9000000000001,1475.95,0,0,0,0,1,0,1,0,1,0,0
6221,1,6349-JDHQP,18.81,19.85,1049.6,0.0,0,996.93,2046.5299999999997,1,0,0,0,0,0,1,0,0,1,0
6222,1,5847-MXBEO,10.36,20.3,475.1,0.0,0,227.92,703.02,0,0,0,0,1,0,1,0,0,1,0
6223,1,1116-FRYVH,0.0,39.4,1978.65,0.0,130,0.0,2108.65,1,0,0,0,0,0,1,0,0,1,0
6224,0,9633-XQABV,25.4,70.25,229.7,0.0,0,76.19999999999999,305.9,0,0,0,0,0,1,0,1,1,0,0
6225,2,1183-CANVH,1.39,60.0,1347.15,0.0,0,31.97,1379.1200000000001,0,0,0,0,1,0,1,0,1,0,0
6226,3,1972-XMUWV,10.23,59.8,3808.2,0.0,0,664.95,4473.15,1,0,0,0,0,0,0,1,0,1,0
6227,0,8679-LZBMD,23.75,90.65,3974.15,0.0,0,1045.0,5019.15,1,0,0,0,0,0,0,1,1,0,0
6228,0,3407-JMJQQ,1.84,109.0,7661.8,0.0,150,130.64000000000001,7942.4400000000005,1,0,0,0,0,0,0,1,1,0,0
6229,1,6252-DFGTK,30.36,68.1,2479.25,0.0,0,1123.32,3602.5699999999997,1,0,0,0,0,0,1,0,0,1,0
6230,1,1539-LNKHM,23.2,20.4,266.6,0.0,0,278.4,545.0,0,0,0,0,1,0,1,0,0,1,0
6231,0,8645-KOMJQ,49.16,81.95,5601.4,0.0,0,3392.04,8993.439999999999,0,1,0,0,0,0,0,1,1,0,0
6232,2,0289-IVARM,44.81,60.55,1982.6,0.0,0,1568.3500000000001,3550.95,1,0,0,0,0,0,1,0,1,0,0
6233,0,9761-XUJWD,8.6,65.6,339.9,0.0,0,43.0,382.9,1,0,0,0,0,0,0,1,1,0,0
6234,2,4057-FKCZK,29.93,82.5,4828.05,0.0,0,1735.94,6563.99,1,0,0,0,0,0,1,0,1,0,0
6235,0,4291-TPNFG,29.29,82.3,5980.55,0.0,140,2108.88,8229.43,0,1,0,0,0,0,0,1,1,0,0
6236,1,6087-YPWHO,17.31,68.15,4808.7,0.0,0,1246.32,6055.0199999999995,0,1,0,0,0,0,1,0,0,1,0
6237,1,3090-QFUVD,4.09,20.3,20.3,0.0,0,4.09,24.39,1,0,0,0,0,0,1,0,0,1,0
6238,1,1722-LDZJS,20.44,20.2,1068.15,0.0,0,1083.3200000000002,2151.4700000000003,1,0,0,0,0,0,1,0,0,1,0
6239,0,1818-ESQMW,39.62,89.2,2383.6,0.0,0,1069.74,3453.34,0,0,0,1,0,0,0,1,1,0,0
6240,2,7401-RUBNK,43.29,74.8,1438.05,0.0,0,779.22,2217.27,0,0,0,0,1,0,1,0,1,0,0
6241,3,0506-YLVKJ,45.92,20.2,917.45,0.0,0,2112.32,3029.7700000000004,1,0,0,0,0,0,0,1,0,1,0
6242,3,8661-BOYNW,5.25,84.4,6096.45,0.0,0,378.0,6474.45,0,1,0,0,0,0,0,1,0,1,0
6243,0,4815-GBTCD,0.0,25.15,99.95,0.0,0,0.0,99.95,1,0,0,0,0,0,0,1,1,0,0
6244,1,2805-AUFQN,13.93,19.8,475.2,0.0,0,348.25,823.45,0,0,0,1,0,0,1,0,0,1,0
6245,0,0980-PVMRC,0.0,50.85,2036.55,0.0,0,0.0,2036.55,1,0,0,0,0,0,0,1,1,0,0
6246,0,7233-DRTRF,17.75,102.4,6444.05,0.0,0,1118.25,7562.3,1,0,0,0,0,0,0,1,1,0,0
6247,3,3873-NFTGI,18.48,55.5,767.55,0.0,0,258.72,1026.27,0,0,0,0,1,0,0,1,0,1,0
6248,0,7048-GXDAY,17.17,106.4,4040.65,0.0,0,669.6300000000001,4710.280000000001,0,0,0,1,0,0,0,1,1,0,0
6249,3,8571-ZCMCX,0.0,60.0,2768.65,0.0,0,0.0,2768.65,1,0,0,0,0,0,0,1,0,1,0
6250,3,1169-WCVAK,34.05,88.8,1672.35,0.0,0,646.9499999999999,2319.2999999999997,0,0,0,0,1,0,0,1,0,1,0
6251,2,7129-CAKJW,44.96,80.05,1345.65,0.0,0,764.32,2109.9700000000003,0,0,0,0,1,0,1,0,1,0,0
6252,0,3570-YUEKJ,8.71,49.55,2077.95,0.0,0,365.82000000000005,2443.77,1,0,0,0,0,0,0,1,1,0,0
6253,1,1555-HAPSU,29.41,23.9,1663.5,0.0,0,2088.11,3751.61,0,1,0,0,0,0,1,0,0,1,0
6254,1,8464-EETCQ,19.69,18.8,1094.35,0.0,0,1122.3300000000002,2216.6800000000003,1,0,0,0,0,0,1,0,0,1,0
6255,0,2419-FSORS,10.68,108.4,7719.5,0.0,0,768.96,8488.46,0,1,0,0,0,0,0,1,1,0,0
6256,3,8132-YPVBX,40.64,85.95,514.6,0.0,0,243.84,758.44,1,0,0,0,0,0,0,1,0,1,0
6257,2,6754-LZUKA,23.31,80.9,4932.5,0.0,0,1421.9099999999999,6354.41,1,0,0,0,0,0,1,0,1,0,0
6258,1,8099-MZPUJ,12.57,111.8,5443.65,0.0,0,603.36,6047.009999999999,1,0,0,0,0,0,1,0,0,1,0
6259,3,0787-LHDYT,33.44,20.6,330.25,0.0,0,535.04,865.29,0,0,0,0,1,0,0,1,0,1,0
6260,2,0374-IOEGQ,15.59,44.6,122.7,0.0,0,46.769999999999996,169.47,1,0,0,0,0,0,1,0,1,0,0
6261,1,3197-NNYNB,27.75,105.1,6631.85,0.0,0,1803.75,8435.6,0,0,1,0,0,0,1,0,0,1,0
6262,3,3396-DKDEL,11.36,115.15,8250.0,0.0,0,795.1999999999999,9045.2,0,1,0,0,0,0,0,1,0,1,0
6263,3,1752-OZXFY,15.24,59.8,3561.15,0.0,0,914.4,4475.55,0,0,1,0,0,0,0,1,0,1,0
6264,0,9066-QRSDU,22.08,26.3,1763.55,0.0,0,1523.52,3287.0699999999997,0,1,0,0,0,0,0,1,1,0,0
6265,3,9867-NNXLC,33.92,20.05,470.2,0.0,0,746.24,1216.44,0,0,0,0,1,0,0,1,0,1,0
6266,2,5321-NTRKC,35.01,79.85,5234.95,0.0,0,2310.66,7545.61,0,1,0,0,0,0,1,0,1,0,0
6267,3,3161-GETRM,20.05,90.05,3097.0,0.0,0,681.7,3778.7,0,0,0,1,0,0,0,1,0,1,0
6268,2,0402-OAMEN,20.56,24.45,1709.1,0.0,0,1480.32,3189.42,0,1,0,0,0,0,1,0,1,0,0
6269,2,6933-VLYFX,0.0,59.95,1848.8,0.0,0,0.0,1848.8,0,0,0,1,0,0,1,0,1,0,0
6270,2,6754-WKSHP,4.27,25.35,723.3,0.0,0,128.1,851.4,0,0,0,1,0,0,1,0,1,0,0
6271,0,5055-MGMGF,40.71,105.05,6914.95,0.0,60,2646.15,9621.1,0,0,1,0,0,0,0,1,1,0,0
6272,1,4641-FROLU,11.6,19.3,602.9,0.0,0,348.0,950.9,0,0,0,1,0,0,1,0,0,1,0
6273,1,2862-JVEOY,10.54,19.15,124.4,0.0,0,63.239999999999995,187.64,1,0,0,0,0,0,1,0,0,1,0
6274,2,2969-QWUBZ,0.0,51.4,96.8,0.0,0,0.0,96.8,1,0,0,0,0,0,1,0,1,0,0
6275,2,9822-BIIGN,27.56,71.85,3827.9,0.0,0,1460.6799999999998,5288.58,0,0,1,0,0,0,1,0,1,0,0
6276,0,1534-OULXE,42.85,49.7,2961.4,0.0,0,2613.85,5575.25,0,0,1,0,0,0,0,1,1,0,0
6277,0,2971-SGAFL,38.4,78.75,995.35,0.0,50,499.2,1544.55,0,0,0,0,1,0,0,1,1,0,0
6278,3,2905-KFQUV,7.49,70.4,154.8,0.0,0,14.98,169.78,1,0,0,0,0,0,0,1,0,1,0
6279,2,3370-HXOPH,14.35,76.1,257.6,0.0,0,43.05,300.65000000000003,1,0,0,0,0,0,1,0,1,0,0
6280,0,9391-YZEJW,32.29,94.0,5757.2,0.0,0,2001.98,7759.18,0,0,1,0,0,0,0,1,1,0,0
6281,1,9958-MEKUC,45.93,103.95,7517.7,0.0,0,3306.96,10824.66,0,1,0,0,0,0,1,0,0,1,0
6282,0,0281-CNTZX,38.36,19.95,1234.8,0.0,0,2416.68,3651.4799999999996,0,0,1,0,0,0,0,1,1,0,0
6283,2,9114-VEPUF,30.51,96.1,6001.45,0.0,0,1891.6200000000001,7893.07,0,0,1,0,0,0,1,0,1,0,0
6284,3,7876-BEUTG,26.54,48.8,720.1,0.0,0,398.09999999999997,1118.2,0,0,0,0,1,0,0,1,0,1,0
6285,3,2338-BQEZT,3.62,50.55,2832.75,0.0,0,199.1,3031.85,0,0,1,0,0,0,0,1,0,1,0
6286,3,9873-MNDKV,29.16,44.65,472.25,0.0,0,320.76,793.01,0,0,0,0,1,0,0,1,0,1,0
6287,2,8241-JUIQO,25.91,19.45,1336.35,0.0,0,1580.51,2916.8599999999997,0,0,1,0,0,0,1,0,1,0,0
6288,1,2194-IIQOF,19.9,89.3,6388.65,0.0,0,1412.8999999999999,7801.549999999999,0,1,0,0,0,0,1,0,0,1,0
6289,1,9631-RXVJM,4.24,19.25,677.9,0.0,0,148.4,826.3,0,0,0,1,0,0,1,0,0,1,0
6290,2,9584-EXCDZ,41.78,70.5,1165.6,0.0,0,710.26,1875.86,0,0,0,0,1,0,1,0,1,0,0
6291,2,5093-FEGLU,45.9,19.65,921.55,0.0,0,2157.2999999999997,3078.8499999999995,0,0,1,0,0,0,1,0,1,0,0
6292,1,2621-UDNLU,11.77,20.85,72.0,0.0,0,35.31,107.31,1,0,0,0,0,0,1,0,0,1,0
6293,3,7526-IVLYU,35.59,19.65,68.35,0.0,0,106.77000000000001,175.12,1,0,0,0,0,0,0,1,0,1,0
6294,3,9214-EKVXR,26.15,44.0,44.0,0.0,0,26.15,70.15,1,0,0,0,0,0,0,1,0,1,0
6295,2,3410-MHHUM,24.71,94.4,4295.35,0.0,40,1087.24,5422.59,0,0,1,0,0,0,1,0,1,0,0
6296,0,2122-YWVYA,15.01,75.4,1380.4,0.0,0,270.18,1650.5800000000002,0,0,0,0,1,0,0,1,1,0,0
6297,2,2296-DKZFP,1.29,71.0,4386.2,0.0,0,83.85000000000001,4470.05,0,0,1,0,0,0,1,0,1,0,0
6298,1,8909-BOLNL,12.05,21.2,52.05,0.0,0,36.150000000000006,88.2,1,0,0,0,0,0,1,0,0,1,0
6299,3,6603-YRDCJ,15.89,61.05,2018.4,0.0,0,524.37,2542.77,0,0,0,1,0,0,0,1,0,1,0
6300,0,3229-USWAR,5.32,79.95,2727.3,0.0,0,180.88,2908.1800000000003,0,0,0,1,0,0,0,1,1,0,0
6301,3,2138-VFAPZ,15.33,19.7,263.65,0.0,0,214.62,478.27,0,0,0,0,1,0,0,1,0,1,0
6302,3,6131-JLWZM,22.01,20.3,275.4,0.0,0,286.13,561.53,0,0,0,0,1,0,0,1,0,1,0
6303,1,0269-XFESX,48.02,24.35,538.5,0.0,0,1104.46,1642.96,1,0,0,0,0,0,1,0,0,1,0
6304,1,1709-EJDOX,41.54,19.75,948.9,0.0,0,1952.3799999999999,2901.2799999999997,0,0,1,0,0,0,1,0,0,1,0
6305,3,4316-XCSLJ,45.61,50.3,846.8,0.0,0,775.37,1622.17,1,0,0,0,0,0,0,1,0,1,0
6306,3,0383-CLDDA,18.47,85.35,5897.4,0.0,0,1274.4299999999998,7171.83,0,1,0,0,0,0,0,1,0,1,0
6307,3,2709-UQGNP,49.04,51.65,524.5,0.0,0,490.4,1014.9,1,0,0,0,0,0,0,1,0,1,0
6308,0,3549-ZTMNH,26.17,24.0,269.65,0.0,0,314.04,583.69,1,0,0,0,0,0,0,1,1,0,0
6309,3,8033-ATFAS,48.14,59.85,2341.5,0.0,0,1877.46,4218.96,0,0,0,1,0,0,0,1,0,1,0
6310,1,0562-HKHML,18.99,23.9,1626.4,0.0,0,1348.29,2974.69,0,1,0,0,0,0,1,0,0,1,0
6311,1,8277-RVRSV,1.71,24.15,800.3,0.0,0,56.43,856.7299999999999,0,0,0,1,0,0,1,0,0,1,0
6312,1,7054-ENNGU,12.59,50.85,466.6,0.0,0,113.31,579.9100000000001,1,0,0,0,0,0,1,0,0,1,0
6313,3,1455-HFBXA,18.02,91.6,4627.8,0.0,60,937.04,5624.84,0,0,1,0,0,0,0,1,0,1,0
6314,2,9402-CXWPL,8.39,98.9,6838.6,0.0,0,587.3000000000001,7425.900000000001,0,1,0,0,0,0,1,0,1,0,0
6315,0,1628-BIZYP,15.2,85.0,85.0,0.0,0,15.2,100.2,1,0,0,0,0,0,0,1,1,0,0
6316,3,0082-LDZUE,42.95,44.3,44.3,0.0,0,42.95,87.25,0,0,0,0,0,1,0,1,0,1,0
6317,3,5343-SGUBI,42.9,80.2,4297.6,0.0,0,2230.7999999999997,6528.4,0,0,1,0,0,0,0,1,0,1,0
6318,1,0856-NAOES,45.67,60.9,414.1,0.0,0,274.02,688.12,0,0,0,0,0,1,1,0,0,1,0
6319,1,1976-AZZPJ,0.0,34.2,256.6,0.0,0,0.0,256.6,0,0,0,0,0,1,1,0,0,1,0
6320,3,6156-UZDLF,45.09,87.15,2274.1,0.0,20,1172.3400000000001,3466.44,0,0,0,1,0,0,0,1,0,1,0
6321,2,3099-OONVS,37.97,54.3,1296.8,0.0,0,949.25,2246.05,0,0,0,1,0,0,1,0,1,0,0
6322,3,9500-WBGRP,42.49,19.1,1268.85,0.0,0,2931.81,4200.66,0,1,0,0,0,0,0,1,0,1,0
6323,3,5183-KLYEM,35.24,112.75,8192.6,0.0,0,2537.28,10729.880000000001,0,1,0,0,0,0,0,1,0,1,0
6324,3,5144-PQCDZ,34.86,19.95,59.25,0.0,0,139.44,198.69,1,0,0,0,0,0,0,1,0,1,0
6325,1,8514-VZHEB,18.75,19.5,1147.85,0.0,0,1106.25,2254.1,0,0,1,0,0,0,1,0,0,1,0
6326,2,6625-IUTTT,49.74,65.55,4361.55,0.0,40,3332.58,7734.13,0,1,0,0,0,0,1,0,1,0,0
6327,1,0068-FIGTF,48.91,78.2,2078.95,0.0,0,1320.57,3399.5199999999995,0,0,0,1,0,0,1,0,0,1,0
6328,2,5965-GGPRW,36.05,105.25,7609.75,0.0,0,2595.6,10205.35,0,1,0,0,0,0,1,0,1,0,0
6329,0,8035-PWSEV,35.88,89.25,487.05,0.0,0,215.28000000000003,702.33,0,0,0,0,0,1,0,1,1,0,0
6330,1,2236-HILPA,11.15,20.65,1218.45,0.0,0,691.3000000000001,1909.75,0,0,1,0,0,0,1,0,0,1,0
6331,0,1840-BIUOG,32.5,68.7,1416.2,0.0,0,650.0,2066.2,1,0,0,0,0,0,0,1,1,0,0
6332,1,1356-MKYSK,46.59,78.65,483.3,0.0,10,279.54,772.84,0,0,0,0,0,1,1,0,0,1,0
6333,1,6080-LNESI,18.07,24.75,1234.6,0.0,0,921.57,2156.17,0,0,1,0,0,0,1,0,0,1,0
6334,1,1830-IPXVJ,25.4,19.75,1311.6,0.0,0,1549.3999999999999,2861.0,0,0,1,0,0,0,1,0,0,1,0
6335,0,8398-TBIYD,8.48,84.7,6185.15,0.0,0,610.5600000000001,6795.71,0,1,0,0,0,0,0,1,1,0,0
6336,3,9418-RUKPH,49.9,19.95,756.4,0.0,0,1896.2,2652.6,0,0,0,1,0,0,0,1,0,1,0
6337,1,4712-AUQZO,0.0,33.6,550.35,0.0,0,0.0,550.35,1,0,0,0,0,0,1,0,0,1,0
6338,3,9711-FJTBX,11.48,85.85,4793.8,0.0,0,642.88,5436.68,1,0,0,0,0,0,0,1,0,1,0
6339,0,2908-ZTPNF,0.0,34.85,1267.2,0.0,0,0.0,1267.2,0,0,0,1,0,0,0,1,1,0,0
6340,2,1414-YADCW,1.07,84.6,5706.2,0.0,0,74.9,5781.099999999999,0,1,0,0,0,0,1,0,1,0,0
6341,2,8756-RDDLT,0.0,44.95,3085.35,0.0,0,0.0,3085.35,1,0,0,0,0,0,1,0,1,0,0
6342,0,2862-PFNIK,0.0,24.7,24.7,0.0,0,0.0,24.7,1,0,0,0,0,0,0,1,1,0,0
6343,1,5816-QVHRX,45.06,100.3,3541.4,0.0,0,1667.22,5208.62,1,0,0,0,0,0,1,0,0,1,0
6344,3,4430-YHXGG,38.97,25.45,84.2,0.0,0,155.88,240.07999999999998,0,0,0,0,0,1,0,1,0,1,0
6345,3,6888-SBYAI,38.05,50.7,50.7,0.0,0,38.05,88.75,0,0,0,0,0,1,0,1,0,1,0
6346,3,7395-XWZOY,0.0,55.0,1165.55,0.0,0,0.0,1165.55,1,0,0,0,0,0,0,1,0,1,0
6347,2,7169-YWAMK,15.96,68.4,4855.35,0.0,0,1149.1200000000001,6004.47,1,0,0,0,0,0,1,0,1,0,0
6348,0,6859-RKMZJ,44.2,55.05,608.15,0.0,0,486.20000000000005,1094.35,1,0,0,0,0,0,0,1,1,0,0
6349,1,2729-VNVAP,12.51,19.8,641.35,0.0,0,412.83,1054.18,1,0,0,0,0,0,1,0,0,1,0
6350,1,2049-BAFNW,0.0,35.9,35.9,0.0,0,0.0,35.9,0,0,0,0,0,1,1,0,0,1,0
6351,2,3842-QTGDL,46.0,80.75,1321.3,0.0,0,736.0,2057.3,1,0,0,0,0,0,1,0,1,0,0
6352,3,7163-OCEQI,36.15,78.65,1663.75,0.0,0,795.3,2459.05,1,0,0,0,0,0,0,1,0,1,0
6353,2,9782-LGXMC,35.29,61.75,3024.15,0.0,0,1729.21,4753.360000000001,1,0,0,0,0,0,1,0,1,0,0
6354,3,5975-BAICR,47.45,63.7,2188.5,0.0,0,1708.2,3896.7,1,0,0,0,0,0,0,1,0,1,0
6355,2,4673-KKSLS,40.92,87.6,2724.25,0.0,70,1268.52,4062.77,1,0,0,0,0,0,1,0,1,0,0
6356,0,4853-OITSN,15.74,89.15,413.25,0.0,0,78.7,491.95,0,0,0,0,0,1,0,1,1,0,0
6357,1,9800-OUIGR,7.83,20.0,1374.2,0.0,0,516.78,1890.98,1,0,0,0,0,0,1,0,0,1,0
6358,0,2324-EFHVG,45.82,104.4,6692.65,0.0,0,2932.48,9625.13,1,0,0,0,0,0,0,1,1,0,0
6359,3,7094-MSZAO,13.83,20.05,218.5,0.0,0,138.3,356.8,1,0,0,0,0,0,0,1,0,1,0
6360,2,6907-CQGPN,0.0,34.3,1004.75,0.0,0,0.0,1004.75,1,0,0,0,0,0,1,0,1,0,0
6361,2,0780-XNZFN,1.69,20.65,1125.6,0.0,0,96.33,1221.9299999999998,1,0,0,0,0,0,1,0,1,0,0
6362,1,0239-OXEXL,43.27,84.25,3847.6,0.0,100,1990.42,5938.02,1,0,0,0,0,0,1,0,0,1,0
6363,2,2675-IJRGJ,23.17,19.65,978.0,0.0,0,1228.01,2206.01,1,0,0,0,0,0,1,0,1,0,0
6364,1,7049-GKVZY,12.69,79.85,1387.35,0.0,0,215.73,1603.08,1,0,0,0,0,0,1,0,0,1,0
6365,3,8577-QSOCG,26.84,20.2,746.05,0.0,0,1019.92,1765.9699999999998,1,0,0,0,0,0,0,1,0,1,0
6366,1,3721-CNZHX,5.54,19.8,304.6,0.0,0,83.1,387.70000000000005,1,0,0,0,0,0,1,0,0,1,0
6367,0,0212-ISBBF,0.0,50.35,1098.85,0.0,0,0.0,1098.85,1,0,0,0,0,0,0,1,1,0,0
6368,2,3585-YNADK,6.63,74.6,4368.95,0.0,0,377.90999999999997,4746.86,1,0,0,0,0,0,1,0,1,0,0
6369,1,1099-GODLO,30.09,20.35,20.35,0.0,0,30.09,50.44,1,0,0,0,0,0,1,0,0,1,0
6370,2,6828-HMKWP,49.7,21.05,262.05,0.0,0,596.4000000000001,858.45,1,0,0,0,0,0,1,0,1,0,0
6371,0,1472-TNCWL,21.3,94.7,3512.5,0.0,0,766.8000000000001,4279.3,1,0,0,0,0,0,0,1,1,0,0
6372,2,2080-GKCWQ,3.76,74.95,151.75,0.0,0,7.52,159.27,1,0,0,0,0,0,1,0,1,0,0
6373,2,2193-SFWQW,24.08,111.95,8033.1,0.0,0,1733.7599999999998,9766.86,1,0,0,0,0,0,1,0,1,0,0
6374,2,5656-JAMLX,14.17,19.85,1253.65,0.0,0,878.54,2132.19,1,0,0,0,0,0,1,0,1,0,0
6375,0,3462-BJQQA,34.42,89.75,552.65,0.0,60,206.52,819.17,1,0,0,0,0,0,0,1,1,0,0
6376,3,0442-TDYUO,33.06,20.05,1036.0,0.0,0,1586.88,2622.88,1,0,0,0,0,0,0,1,0,1,0
6377,0,6733-LRIZX,20.07,108.95,4025.5,0.0,0,702.45,4727.95,1,0,0,0,0,0,0,1,1,0,0
6378,1,9503-XJUME,22.65,19.65,928.4,0.0,0,1177.8,2106.2,1,0,0,0,0,0,1,0,0,1,0
6379,3,4367-NHWMM,0.0,24.9,24.9,0.0,0,0.0,24.9,1,0,0,0,0,0,0,1,0,1,0
6380,1,3779-OSWCF,12.12,93.2,6506.15,0.0,0,860.52,7366.67,1,0,0,0,0,0,1,0,0,1,0
6381,2,6736-DHUQI,3.47,84.8,5598.3,0.0,0,232.49,5830.79,1,0,0,0,0,0,1,0,1,0,0
6382,0,1360-RCYRT,0.0,30.35,678.75,0.0,0,0.0,678.75,0,0,0,0,1,0,0,1,1,0,0
6383,2,2724-FJDYW,0.0,54.85,2191.7,0.0,0,0.0,2191.7,1,0,0,0,0,0,1,0,1,0,0
6384,3,4451-RWASJ,49.36,19.5,239.75,0.0,0,740.4,980.15,0,0,0,0,1,0,0,1,0,1,0
6385,1,3460-TJBWI,7.37,24.2,609.05,0.0,0,176.88,785.93,1,0,0,0,0,0,1,0,0,1,0
6386,2,5917-HBSDW,2.68,19.35,683.75,0.0,0,99.16000000000001,782.91,1,0,0,0,0,0,1,0,1,0,0
6387,3,0956-ACVZC,48.97,94.1,5060.9,0.0,140,2644.38,7845.28,1,0,0,0,0,0,0,1,0,1,0
6388,0,2325-NBPZG,10.1,74.55,233.65,0.0,0,30.299999999999997,263.95,1,0,0,0,0,0,0,1,1,0,0
6389,2,4482-FTFFX,26.86,56.15,291.45,0.0,0,134.3,425.75,1,0,0,0,0,0,1,0,1,0,0
6390,1,8859-DZTGQ,14.48,20.35,689.75,0.0,0,477.84000000000003,1167.5900000000001,1,0,0,0,0,0,1,0,0,1,0
6391,0,0440-MOGPM,6.16,80.55,3263.9,0.0,0,252.56,3516.46,1,0,0,0,0,0,0,1,1,0,0
6392,1,0020-JDNXP,0.0,61.25,1993.2,0.0,0,0.0,1993.2,1,0,0,0,0,0,1,0,0,1,0
6393,3,3752-CQSJI,16.4,20.45,254.5,0.0,0,213.2,467.7,0,0,0,0,1,0,0,1,0,1,0
6394,3,5025-GOOKI,33.86,18.9,347.65,0.0,0,677.2,1024.85,0,0,0,0,1,0,0,1,0,1,0
6395,2,2887-JPYLU,38.94,45.2,1841.9,0.0,0,1596.54,3438.44,1,0,0,0,0,0,1,0,1,0,0
6396,1,4770-QAZXN,46.3,19.45,232.1,0.0,0,601.9,834.0,0,0,0,0,1,0,1,0,0,1,0
